,ID,Text
3409,172097782_f0844ec317.jpg#4,Person in red ski jacket skiing backwards
3410,172097783_292c5413d8.jpg#0,A boy is wakeboarding on a lake with one hand .
3411,172097783_292c5413d8.jpg#1,A man wearing a red life jacket is water-skiing across a bay .
3412,172097783_292c5413d8.jpg#2,A surfer in blue shorts surfs over water .
3413,172097783_292c5413d8.jpg#3,A young man dressed in blue swimming trunks and a red life jacket waterskiing in a blue lake .
3414,172097783_292c5413d8.jpg#4,Boy in red vest and blue and white trunks on wakeboard .
3415,1721637099_93e9ec2a2f.jpg#0,A boy laying on clothes .
3416,1721637099_93e9ec2a2f.jpg#1,A brown-haired boy is laughing with his eyese clothes whiel lying on a pile of clothes .
3417,1721637099_93e9ec2a2f.jpg#2,A child in a blue shirt laying on his side with his mouth open .
3418,1721637099_93e9ec2a2f.jpg#3,A child with and adult hand .
3419,1721637099_93e9ec2a2f.jpg#4,A little boy laughs as he is tickled .
3420,17273391_55cfc7d3d4.jpg#0,A fisherman fishes at the bank of a foggy river .
3421,17273391_55cfc7d3d4.jpg#1,A man fishes by a tree in the morning mist .
3422,17273391_55cfc7d3d4.jpg#2,A man fishes under a large tree .
3423,17273391_55cfc7d3d4.jpg#3,A man fishing near a large tree .
3424,17273391_55cfc7d3d4.jpg#4,A man is fishing in a foggy lake .
3425,173020287_230bfc4ffc.jpg#0,A man gets ready to throw a stick for his waiting dog .
3426,173020287_230bfc4ffc.jpg#1,A man is holding a stick beside a jumping dog .
3427,173020287_230bfc4ffc.jpg#2,"A man stands with his arm up in the air , holding a stick , while a dog jumps up ."
3428,173020287_230bfc4ffc.jpg#3,Brown Dog jumps while man holds a stick up high .
3429,173020287_230bfc4ffc.jpg#4,In this distorted photo a man is shown on a dirt path with a jumping dog .
3430,1731546544_9fbf14617b.jpg#0,a black dog jumping through some water
3431,1731546544_9fbf14617b.jpg#1,A black dog leaps out of the water .
3432,1731546544_9fbf14617b.jpg#2,a black dog runs through the water .
3433,1731546544_9fbf14617b.jpg#3,A black dog splashes in the water .
3434,1731546544_9fbf14617b.jpg#4,A large black dog is playing in the ocean .
3435,1732217138_aa0199ef87.jpg#0,The couple eat their meal outside .
3436,1732217138_aa0199ef87.jpg#1,two people sit on a bench .
3437,1732217138_aa0199ef87.jpg#2,"Two people sitting , facing away , with dreadlocks ."
3438,1732217138_aa0199ef87.jpg#3,Two people with dreadlocks .
3439,1732217138_aa0199ef87.jpg#4,Two people with dreadlocks sit on a wooden bench .
3440,1732436777_950bcdc9b8.jpg#0,A couple on the stairs are photographing a man and woman embracing in front of a building .
3441,1732436777_950bcdc9b8.jpg#1,A couple stands at the top of the stairs and two people stand at the bottom .
3442,1732436777_950bcdc9b8.jpg#2,A man and woman pose outside of a building while talking to two other people .
3443,1732436777_950bcdc9b8.jpg#3,A man and woman stand at the top of cement stairs together .
3444,1732436777_950bcdc9b8.jpg#4,A man holds a woman as another couple walk up the steps towards them .
3445,174466741_329a52b2fe.jpg#0,A girl in a pink tank top and green pants is running through a field of tall flowers .
3446,174466741_329a52b2fe.jpg#1,A girl with a pink shirt is running through flowery grass .
3447,174466741_329a52b2fe.jpg#2,a small child in a pink shirt running through a flowery field .
3448,174466741_329a52b2fe.jpg#3,A young girl is walking through a grassy pasture .
3449,174466741_329a52b2fe.jpg#4,A young girl wearing a pink shirt and jeans is running through a flowered field .
3450,1745110280_0cbff5e273.jpg#0,A brown dog with a black collar stands next to a bush .
3451,1745110280_0cbff5e273.jpg#1,A caramel colored dog sits in front of trees looking forward .
3452,1745110280_0cbff5e273.jpg#2,A sad looking dog sitting next to shrubs .
3453,1745110280_0cbff5e273.jpg#3,Stretched image of a brown dog with a white patch of fur in his chest area sitting in the grass with trees in the background .
3454,1745110280_0cbff5e273.jpg#4,The brown dog is wearing a black collar .
3455,1752454466_723790dbd6.jpg#0,A brown and white dog exiting a yellow and blue ramp in a grassy area .
3456,1752454466_723790dbd6.jpg#1,A brown and white dog is running down a ramp .
3457,1752454466_723790dbd6.jpg#2,A brown and white dog running off of an obstacle .
3458,1752454466_723790dbd6.jpg#3,A brown a white dog runs down a yellow and blue ramp .
3459,1752454466_723790dbd6.jpg#4,This dog is done running down the yellow board .
3460,1763020597_d4cc8f0f8a.jpg#0,people sit against a wall
3461,1763020597_d4cc8f0f8a.jpg#1,A bunch of people sit in the shade of a cement awning .
3462,1763020597_d4cc8f0f8a.jpg#2,A group of people are sitting below a concrete structure that overlooks a staircase .
3463,1763020597_d4cc8f0f8a.jpg#3,Five adults are sitting on stone steps .
3464,1763020597_d4cc8f0f8a.jpg#4,Several people are sitting under an overhang on stone steps .
3465,1764955991_5e53a28c87.jpg#0,A brown and white dog trotting down the road in autumn .
3466,1764955991_5e53a28c87.jpg#1,A brown dog is carrying a ball up the road .
3467,1764955991_5e53a28c87.jpg#2,A dog with a ball in his mouth running down a road covered in leaves .
3468,1764955991_5e53a28c87.jpg#3,A large dog walks along a gravel path in the woods .
3469,1764955991_5e53a28c87.jpg#4,A tan and white dog retrieving a ball on a gravel path .
3470,1765164972_92dac06fa9.jpg#0,"A girl with a nose ring , earring , and Mohawk ."
3471,1765164972_92dac06fa9.jpg#1,A person with spiky hair looks to the left .
3472,1765164972_92dac06fa9.jpg#2,A profile of a young person with a punk hairstyle and pierced ear and nose in a cowboy shirt .
3473,1765164972_92dac06fa9.jpg#3,A young person with a Mohawk and a nose piercing in a plaid shirt .
3474,1765164972_92dac06fa9.jpg#4,The person is posing in a red flannel shirt with a Mohawk .
3475,1770036088_08abe4f6e9.jpg#0,A man and a girl in bed .
3476,1770036088_08abe4f6e9.jpg#1,A parent and child are in and embrace in bed .
3477,1770036088_08abe4f6e9.jpg#2,A woman and a small child laying in bed .
3478,1770036088_08abe4f6e9.jpg#3,The woman is laying in bed with a young girl .
3479,1770036088_08abe4f6e9.jpg#4,Two people are in bed .
3480,1771490732_0ab5f029ac.jpg#0,Three boys playing soccer in a field
3481,1771490732_0ab5f029ac.jpg#1,Three boys playing soccer .
3482,1771490732_0ab5f029ac.jpg#2,Two boys in blue and yellow uniforms play soccer with a boy in a pink printed uniform .
3483,1771490732_0ab5f029ac.jpg#3,Two teammates attempt to convert a soccer goal past the goalie .
3484,1771490732_0ab5f029ac.jpg#4,Uniformed children playing soccer
3485,1772859261_236c09b861.jpg#0,A black and white dog plays in the water .
3486,1772859261_236c09b861.jpg#1,A black and white dog walking in shallow water
3487,1772859261_236c09b861.jpg#2,A dog splashes through the water .
3488,1772859261_236c09b861.jpg#3,A dog swims .
3489,1772859261_236c09b861.jpg#4,Black and white dog wearing a harness walking through water .
3490,177302997_5b2d770a0a.jpg#0,A child holding on to the bar while riding a horse on a carousel ride .
3491,177302997_5b2d770a0a.jpg#1,A child is riding a plastic horse at an amusement park .
3492,177302997_5b2d770a0a.jpg#2,A child on a fake horse ride .
3493,177302997_5b2d770a0a.jpg#3,A child sitting on a carousel horse .
3494,177302997_5b2d770a0a.jpg#4,Row of plastic horses that form a childrens ride with one child riding .
3495,1773928579_5664a810dc.jpg#0,A crowd is watching a dog climb up a staircase .
3496,1773928579_5664a810dc.jpg#1,A dog is running through an obstacle course in front of a group of people .
3497,1773928579_5664a810dc.jpg#2,A dog performs a trick on a ladder in front of a crowd observing his talent .
3498,1773928579_5664a810dc.jpg#3,Large brown dog walks up a blue staircase .
3499,1773928579_5664a810dc.jpg#4,Onlookers watch a German Shephard climb steps on an obstacle course .
3500,1775029934_e1e96038a8.jpg#0,An animal with horns jumping in a field .
3501,1775029934_e1e96038a8.jpg#1,An antelope runs through tall brown grass .
3502,1775029934_e1e96038a8.jpg#2,A wild animal not found in America jumping through a field .
3503,1775029934_e1e96038a8.jpg#3,A wild animal races across an uncut field with a minimal amount of trees .
3504,1775029934_e1e96038a8.jpg#4,A wildebeast trips in the field .
3505,1776981714_5b224d0f7a.jpg#0,two Asian women walking in front of a green door
3506,1776981714_5b224d0f7a.jpg#1,Two girls are walking along the street and talking .
3507,1776981714_5b224d0f7a.jpg#2,Two women walk down a street .
3508,1776981714_5b224d0f7a.jpg#3,two women walk down the street .
3509,1776981714_5b224d0f7a.jpg#4,Two women walking down the street
3510,1777816180_08d7e8063b.jpg#0,a boy prepares a jump off a rock .
3511,1777816180_08d7e8063b.jpg#1,A boy wearing blue walks across some rocks .
3512,1777816180_08d7e8063b.jpg#2,A small boy wearing blue balances as he walks on a large rock .
3513,1777816180_08d7e8063b.jpg#3,A toddler in blue clothes is balancing on a rock .
3514,1777816180_08d7e8063b.jpg#4,The little boy walks carefully down the rocks holding his arms out to balance himself .
3515,1778020185_1d44c04dae.jpg#0,A brown dog runs for a white and black dog on the grass .
3516,1778020185_1d44c04dae.jpg#1,A white dog and a brown dog play in the grass .
3517,1778020185_1d44c04dae.jpg#2,The dogs are in the field playing .
3518,1778020185_1d44c04dae.jpg#3,Two dogs playing on grass .
3519,1778020185_1d44c04dae.jpg#4,two dogs play together .
3520,1781227288_6811e734be.jpg#0,A man in yellow stands in a garbage strewn underpass .
3521,1781227288_6811e734be.jpg#1,A man stands near garbage and a spray painted drawing .
3522,1781227288_6811e734be.jpg#2,A man wearing a yellow shirt is standing in front of a cement wall with drawings on it .
3523,1781227288_6811e734be.jpg#3,a man wearing a yellow shirt standing in the middle of a bunch of garbage and a graffitied wall .
3524,1781227288_6811e734be.jpg#4,A man wearing a yellow shirt standing near some refuse .
3525,1784309115_0ad6791146.jpg#0,A girl in the bathing suit talking to a guy .
3526,1784309115_0ad6791146.jpg#1,A woman in a bikini is talking to a regularly dressed man on a bridge
3527,1784309115_0ad6791146.jpg#2,A woman in a small pink bikini chats on a cellphone while a man looks on outside a city shop .
3528,1784309115_0ad6791146.jpg#3,A woman in a string bathing suit with a man on a boardwalk on a foggy day .
3529,1784309115_0ad6791146.jpg#4,A woman in a pink bikini next to a man in brown .
3530,1785138090_76a56aaabc.jpg#0,A female walking wearing a string bikini towards a man in a striped shirt .
3531,1785138090_76a56aaabc.jpg#1,A woman in a skimpy bathing suit walks away .
3532,1785138090_76a56aaabc.jpg#2,A woman in a swimsuit walks along the street next to three trees .
3533,1785138090_76a56aaabc.jpg#3,A woman wearing a skimpy bathing suit is walking with a towel in a parking lot .
3534,1785138090_76a56aaabc.jpg#4,Three big trees and the back side of a girl in bikini .
3535,1786425974_c7c5ad6aa1.jpg#0,A large dog sniffing a human hand while a small dog is sniffing the large dog 's butt .
3536,1786425974_c7c5ad6aa1.jpg#1,A person reaches for a large grey dog while a black dog trails .
3537,1786425974_c7c5ad6aa1.jpg#2,A smaller dog sniffs a larger dog in the hills .
3538,1786425974_c7c5ad6aa1.jpg#3,the black dog is sniffing the brown dog 's butt .
3539,1786425974_c7c5ad6aa1.jpg#4,The lady ask the dog to give her the ball on their beach walk .
3540,1787222774_d5c68cce53.jpg#0,Kids ride outside in red car .
3541,1787222774_d5c68cce53.jpg#1,Two children are riding in a red play vehicle at a real gas station .
3542,1787222774_d5c68cce53.jpg#2,"Two children in a toy car , in front of a gas station ."
3543,1787222774_d5c68cce53.jpg#3,Two kids in a toy car at a gas station .
3544,1787222774_d5c68cce53.jpg#4,two young children riding in a toy car at a real gas station
3545,179009558_69be522c63.jpg#0,A black and white dog lies on the ground next to a little girl on a red bicycle in the woods .
3546,179009558_69be522c63.jpg#1,"A child in a red sweatshirt , jeans , and black bike helmet and a dog pose for a picture outdoors ."
3547,179009558_69be522c63.jpg#2,A child is sitting on a bike next to her dog
3548,179009558_69be522c63.jpg#3,A little girl poses on her bike with her dog in the woods .
3549,179009558_69be522c63.jpg#4,The dog is laying on the ground next to the little girl with the red bike .
3550,1794818900_e0ffdd268e.jpg#0,A girl plays on a red toy .
3551,1794818900_e0ffdd268e.jpg#1,A little girl in a blue coat is rocking on a red playground toy .
3552,1794818900_e0ffdd268e.jpg#2,A little girl is playing on a toy outdoors .
3553,1794818900_e0ffdd268e.jpg#3,A little girl is riding a toy tricycle on springs .
3554,1794818900_e0ffdd268e.jpg#4,The girl wearing a blue coat is standing on the wooden rocking toy in the playground .
3555,1795151944_d69b82f942.jpg#0,"A team of dogs , and a woman following on a bike ."
3556,1795151944_d69b82f942.jpg#1,A woman is riding a three wheeler bicycle behind a pack of dogs .
3557,1795151944_d69b82f942.jpg#2,A woman on a trike and a team of dogs .
3558,1795151944_d69b82f942.jpg#3,Six huskies are pulling a three wheeled vehicle through the grass .
3559,1795151944_d69b82f942.jpg#4,Woman being pulled on a large tricycle by several sled dogs .
3560,1797507760_384744fb34.jpg#0,Four shirtless men are hiking up a canyon .
3561,1797507760_384744fb34.jpg#1,Four shirtless men hike up a canyon .
3562,1797507760_384744fb34.jpg#2,Shirtless men hike through a canyon .
3563,1797507760_384744fb34.jpg#3,The hikers are climbing up the mountains .
3564,1797507760_384744fb34.jpg#4,Topless men walking up a rocky path .
3565,1797554350_20998753c0.jpg#0,A jogger is being sheltered with an umbrella .
3566,1797554350_20998753c0.jpg#1,A runner is being handed a water bottle from a woman in a teal jacket holding an umbrella .
3567,1797554350_20998753c0.jpg#2,A woman assists a marathon runner by holding an umbrella over her and giving her water .
3568,1797554350_20998753c0.jpg#3,A woman is holding a pink and brown umbrella for a lady running in a race wearing number 13406 .
3569,1797554350_20998753c0.jpg#4,"On a rainy day , a woman holds an umbrella above a runner and gives her water ."
3570,1798209205_77dbf525b0.jpg#0,A blonde haired woman is pouring drinks at a bar .
3571,1798209205_77dbf525b0.jpg#1,A blonde woman pours a glass of wine in a dim restaurant .
3572,1798209205_77dbf525b0.jpg#2,A lady in the kitchen is pouring wine .
3573,1798209205_77dbf525b0.jpg#3,A woman in a restaurant pouring wine into a clear glass .
3574,1798209205_77dbf525b0.jpg#4,A woman with a tag is pouring red wine in a glass
3575,1798215547_ef7ad95be8.jpg#0,A boy wearing navy blue slides down a gray slide .
3576,1798215547_ef7ad95be8.jpg#1,A boy with laying on his stomach with his arms in front of him .
3577,1798215547_ef7ad95be8.jpg#2,A child sliding face first down a metal tube
3578,1798215547_ef7ad95be8.jpg#3,A little boy in black slides headfirst down a tan tube with his mouth open wide .
